
Network Parameters:
Training data: ./train.csv (1750 examples)
Testing data: ./test.csv (1000 examples)
Network structure: 64-15-10
Learning rate: 1.0
Momentum rate: 0.0
Epochs: 100
Activation function: TANH

Epoch, MSE, Accuracy (Train), Accuracy (Test)
1, 9.9760, 16.34, 16.30
2, 9.2909, 11.83, 10.70
3, 9.4819, 11.89, 11.30
4, 8.9981, 10.17, 10.40
5, 8.9999, 9.71, 9.40
6, 9.0000, 9.71, 9.40
7, 9.0000, 9.71, 9.40
8, 8.9995, 9.71, 9.40
9, 9.0104, 9.71, 9.40
10, 9.0828, 9.60, 9.40
11, 9.0328, 16.23, 17.30
12, 9.3789, 14.69, 14.90
13, 9.4463, 9.54, 9.80
14, 9.4440, 15.31, 16.30
15, 9.2346, 11.09, 11.20
16, 9.2575, 9.49, 10.20
17, 9.0040, 18.51, 18.20
18, 8.9994, 18.06, 18.30
19, 8.9983, 17.71, 17.90
20, 9.0000, 17.71, 17.90
21, 9.0000, 17.71, 17.90
22, 9.0000, 17.71, 17.90
23, 9.0000, 17.71, 17.90
24, 9.0000, 17.71, 17.90
25, 9.0000, 17.77, 17.90
26, 9.0000, 17.77, 18.10
27, 9.0000, 17.89, 18.10
28, 8.9995, 17.77, 18.10
29, 9.0000, 17.83, 18.10
30, 9.0000, 17.94, 18.10
31, 9.1289, 17.89, 18.30
32, 9.0097, 16.63, 16.10
33, 9.0104, 19.43, 19.80
34, 9.0422, 14.69, 16.60
35, 9.0420, 13.89, 12.50
36, 9.3465, 16.86, 17.40
37, 9.4095, 11.54, 11.10
38, 9.4085, 11.54, 11.10
39, 9.4091, 11.54, 11.10
40, 9.4091, 11.54, 11.10
41, 9.4091, 11.54, 11.10
42, 9.4091, 11.54, 11.10
43, 9.4091, 11.54, 11.10
44, 9.4091, 11.54, 11.10
45, 9.4091, 11.54, 11.10
46, 9.4091, 11.54, 11.10
47, 9.4091, 11.54, 11.10
48, 9.4091, 11.54, 11.10
49, 9.4091, 11.54, 11.10
50, 9.4091, 11.54, 11.10
51, 9.4091, 11.54, 11.10
52, 9.4080, 11.54, 11.00
53, 9.4031, 11.77, 11.30
54, 9.4091, 11.77, 11.30
55, 9.4091, 11.77, 11.30
56, 9.4091, 11.77, 11.30
57, 9.4091, 11.77, 11.30
58, 9.4085, 11.77, 11.30
59, 9.4086, 11.77, 11.30
60, 9.4091, 11.77, 11.30
61, 9.4091, 11.77, 11.30
62, 9.4091, 11.77, 11.30
63, 9.4091, 11.77, 11.30
64, 9.4091, 11.77, 11.30
65, 9.4091, 11.77, 11.30
66, 9.4091, 11.77, 11.30
67, 9.4091, 11.77, 11.30
68, 9.4091, 11.77, 11.30
69, 9.4091, 11.77, 11.30
70, 9.4091, 11.77, 11.30
71, 9.4091, 11.77, 11.30
72, 9.4091, 11.77, 11.30
73, 9.4091, 11.77, 11.30
74, 9.4091, 11.77, 11.30
75, 9.4091, 11.77, 11.30
76, 9.4091, 11.77, 11.30
77, 9.4091, 11.77, 11.30
78, 9.4091, 11.77, 11.30
79, 9.4091, 11.77, 11.30
80, 9.4091, 11.77, 11.30
81, 9.4091, 11.77, 11.30
82, 9.4091, 11.77, 11.30
83, 9.4091, 11.77, 11.30
84, 9.4091, 11.77, 11.30
85, 9.4091, 11.77, 11.30
86, 9.4091, 11.77, 11.30
87, 9.4091, 11.77, 11.30
88, 9.4091, 11.77, 11.30
89, 9.4091, 11.77, 11.30
90, 9.4091, 11.77, 11.30
91, 9.4091, 11.77, 11.30
92, 9.4091, 11.77, 11.30
93, 9.4091, 11.77, 11.30
94, 9.4091, 11.77, 11.30
95, 9.4091, 11.77, 11.30
96, 9.4091, 11.77, 11.30
97, 9.4091, 11.77, 11.30
98, 9.4091, 11.77, 11.30
99, 9.4091, 11.77, 11.30
100, 9.4091, 11.77, 11.30

