
Network Parameters:
Training data: ./train.csv (1750 examples)
Testing data: ./test.csv (1000 examples)
Network structure: 64-30-10
Learning rate: 1.0
Momentum rate: 0.0
Epochs: 100
Activation function: LOG

Epoch, MSE, Accuracy (Train), Accuracy (Test)
1, 0.4662, 89.83, 88.90
2, 0.1920, 92.40, 91.00
3, 0.1372, 94.06, 91.60
4, 0.1104, 95.09, 92.40
5, 0.0913, 96.46, 92.90
6, 0.0762, 97.09, 93.40
7, 0.0638, 97.43, 93.50
8, 0.0544, 97.60, 93.70
9, 0.0463, 97.71, 93.80
10, 0.0395, 97.71, 93.90
11, 0.0348, 97.89, 93.90
12, 0.0315, 98.06, 94.00
13, 0.0289, 98.17, 93.90
14, 0.0266, 98.51, 93.90
15, 0.0251, 98.51, 93.90
16, 0.0235, 98.63, 94.40
17, 0.0221, 98.63, 94.10
18, 0.0214, 98.63, 94.10
19, 0.0208, 98.69, 94.40
20, 0.0201, 98.80, 94.50
21, 0.0186, 98.74, 94.30
22, 0.0173, 98.74, 94.30
23, 0.0164, 98.69, 94.10
24, 0.0158, 98.74, 94.10
25, 0.0153, 98.86, 94.20
26, 0.0149, 98.86, 94.10
27, 0.0146, 98.86, 94.00
28, 0.0144, 98.86, 94.00
29, 0.0142, 98.91, 94.10
30, 0.0140, 98.91, 93.90
31, 0.0139, 98.91, 93.70
32, 0.0134, 98.91, 93.70
33, 0.0132, 98.91, 93.80
34, 0.0131, 98.91, 93.80
35, 0.0130, 98.91, 93.80
36, 0.0130, 98.91, 93.80
37, 0.0129, 98.91, 93.90
38, 0.0128, 98.91, 93.90
39, 0.0127, 98.91, 94.00
40, 0.0127, 98.91, 94.00
41, 0.0126, 98.91, 93.80
42, 0.0126, 98.91, 93.80
43, 0.0125, 98.91, 93.80
44, 0.0125, 98.91, 93.60
45, 0.0124, 98.91, 93.60
46, 0.0124, 99.03, 93.70
47, 0.0123, 99.03, 93.80
48, 0.0123, 99.03, 93.80
49, 0.0122, 99.09, 93.70
50, 0.0120, 99.09, 93.70
51, 0.0117, 99.09, 93.70
52, 0.0115, 99.09, 93.70
53, 0.0113, 99.09, 93.70
54, 0.0110, 99.09, 93.60
55, 0.0108, 99.09, 93.70
56, 0.0107, 99.09, 93.70
57, 0.0106, 99.09, 93.70
58, 0.0106, 99.09, 93.70
59, 0.0106, 99.09, 93.80
60, 0.0105, 99.09, 93.80
61, 0.0105, 99.09, 93.80
62, 0.0105, 99.09, 93.80
63, 0.0105, 99.14, 93.80
64, 0.0104, 99.14, 93.80
65, 0.0104, 99.14, 93.80
66, 0.0104, 99.14, 93.80
67, 0.0103, 99.14, 93.80
68, 0.0103, 99.14, 93.80
69, 0.0102, 99.14, 93.80
70, 0.0100, 99.14, 93.80
71, 0.0098, 99.14, 93.90
72, 0.0097, 99.14, 93.90
73, 0.0094, 99.14, 93.90
74, 0.0094, 99.14, 94.00
75, 0.0093, 99.14, 93.90
76, 0.0093, 99.14, 93.90
77, 0.0092, 99.14, 93.90
78, 0.0092, 99.14, 93.90
79, 0.0092, 99.14, 93.80
80, 0.0092, 99.14, 93.80
81, 0.0092, 99.14, 93.80
82, 0.0092, 99.14, 93.80
83, 0.0091, 99.20, 93.80
84, 0.0091, 99.20, 94.00
85, 0.0091, 99.20, 94.00
86, 0.0091, 99.20, 93.90
87, 0.0091, 99.20, 93.80
88, 0.0088, 99.20, 93.90
89, 0.0086, 99.20, 94.00
90, 0.0086, 99.20, 94.00
91, 0.0085, 99.26, 94.00
92, 0.0085, 99.26, 94.00
93, 0.0085, 99.26, 94.00
94, 0.0084, 99.26, 94.00
95, 0.0081, 99.26, 94.00
96, 0.0080, 99.26, 94.00
97, 0.0080, 99.26, 94.00
98, 0.0080, 99.26, 94.00
99, 0.0080, 99.26, 94.00
100, 0.0079, 99.26, 94.00

