
Network Parameters:
Training data: ./train.csv (1750 examples)
Testing data: ./test.csv (1000 examples)
Network structure: 64-25-10
Learning rate: 0.1
Momentum rate: 0.0
Epochs: 100
Activation function: LOG

Epoch, MSE, Accuracy (Train), Accuracy (Test)
1, 0.8649, 43.14, 40.00
2, 0.6829, 70.80, 65.80
3, 0.5095, 82.17, 79.80
4, 0.3874, 86.40, 84.20
5, 0.3159, 87.94, 86.60
6, 0.2720, 89.31, 87.60
7, 0.2427, 89.89, 88.30
8, 0.2214, 90.74, 88.50
9, 0.2048, 91.26, 88.80
10, 0.1909, 91.77, 88.90
11, 0.1789, 92.46, 89.40
12, 0.1683, 92.80, 90.00
13, 0.1591, 92.91, 90.00
14, 0.1511, 93.43, 90.50
15, 0.1441, 94.00, 90.80
16, 0.1379, 94.11, 91.00
17, 0.1323, 94.40, 91.10
18, 0.1272, 94.69, 91.20
19, 0.1226, 94.86, 91.50
20, 0.1182, 94.97, 91.60
21, 0.1142, 95.26, 91.70
22, 0.1104, 95.43, 91.90
23, 0.1069, 95.54, 91.90
24, 0.1036, 95.66, 91.90
25, 0.1005, 96.00, 92.10
26, 0.0976, 96.29, 92.00
27, 0.0949, 96.57, 92.10
28, 0.0923, 96.57, 92.20
29, 0.0899, 96.69, 92.30
30, 0.0875, 96.69, 92.40
31, 0.0853, 96.74, 92.40
32, 0.0832, 96.97, 92.50
33, 0.0812, 97.03, 92.40
34, 0.0793, 97.03, 92.40
35, 0.0775, 97.09, 92.40
36, 0.0757, 97.26, 92.40
37, 0.0740, 97.31, 92.60
38, 0.0724, 97.31, 92.60
39, 0.0709, 97.31, 92.90
40, 0.0694, 97.37, 92.90
41, 0.0680, 97.43, 93.00
42, 0.0666, 97.54, 93.10
43, 0.0653, 97.71, 93.10
44, 0.0641, 97.83, 93.10
45, 0.0629, 97.94, 93.10
46, 0.0617, 98.00, 93.20
47, 0.0605, 98.06, 93.20
48, 0.0594, 98.06, 93.20
49, 0.0583, 98.11, 93.20
50, 0.0573, 98.11, 93.30
51, 0.0563, 98.23, 93.30
52, 0.0553, 98.23, 93.30
53, 0.0544, 98.23, 93.50
54, 0.0535, 98.29, 93.50
55, 0.0526, 98.34, 93.50
56, 0.0517, 98.34, 93.50
57, 0.0509, 98.34, 93.70
58, 0.0501, 98.34, 93.80
59, 0.0493, 98.34, 93.80
60, 0.0486, 98.34, 93.70
61, 0.0478, 98.34, 93.80
62, 0.0471, 98.40, 93.80
63, 0.0464, 98.40, 93.80
64, 0.0458, 98.46, 93.90
65, 0.0451, 98.46, 93.90
66, 0.0445, 98.46, 93.90
67, 0.0439, 98.46, 93.90
68, 0.0433, 98.46, 94.00
69, 0.0427, 98.46, 94.00
70, 0.0422, 98.46, 94.00
71, 0.0416, 98.46, 94.00
72, 0.0411, 98.46, 94.00
73, 0.0406, 98.46, 94.00
74, 0.0401, 98.46, 94.00
75, 0.0396, 98.46, 93.80
76, 0.0391, 98.46, 93.70
77, 0.0386, 98.51, 93.70
78, 0.0381, 98.51, 93.60
79, 0.0377, 98.63, 93.60
80, 0.0372, 98.74, 93.50
81, 0.0368, 98.74, 93.50
82, 0.0364, 98.74, 93.50
83, 0.0359, 98.80, 93.50
84, 0.0355, 98.80, 93.50
85, 0.0351, 98.80, 93.50
86, 0.0347, 98.80, 93.50
87, 0.0343, 98.86, 93.50
88, 0.0339, 98.86, 93.50
89, 0.0336, 98.86, 93.50
90, 0.0332, 98.86, 93.50
91, 0.0328, 98.86, 93.40
92, 0.0325, 98.86, 93.40
93, 0.0321, 98.86, 93.40
94, 0.0318, 98.86, 93.40
95, 0.0315, 98.86, 93.40
96, 0.0312, 98.86, 93.40
97, 0.0309, 98.86, 93.40
98, 0.0306, 98.86, 93.40
99, 0.0303, 98.86, 93.40
100, 0.0300, 98.86, 93.40

