
Network Parameters:
Training data: ./train.csv (1750 examples)
Testing data: ./test.csv (1000 examples)
Network structure: 64-5-10
Learning rate: 1.0
Momentum rate: 0.0
Epochs: 100
Activation function: TANH

Epoch, MSE, Accuracy (Train), Accuracy (Test)
1, 8.7148, 5.83, 6.20
2, 8.9942, 12.97, 12.80
3, 8.8041, 10.63, 8.40
4, 8.8211, 16.40, 18.10
5, 8.7627, 14.34, 13.20
6, 8.9012, 15.89, 15.10
7, 8.9746, 16.11, 15.20
8, 8.9972, 11.89, 10.10
9, 8.9159, 10.40, 9.80
10, 8.6388, 9.71, 9.90
11, 8.9002, 14.23, 15.30
12, 8.8038, 17.60, 20.50
13, 8.7940, 14.97, 16.20
14, 8.9039, 15.66, 16.30
15, 8.7416, 13.83, 14.40
16, 8.7893, 11.26, 12.40
17, 8.6708, 11.54, 13.10
18, 8.7471, 10.57, 11.60
19, 8.6256, 10.57, 11.60
20, 8.7170, 13.09, 12.10
21, 8.9908, 13.14, 12.20
22, 8.7621, 19.31, 18.00
23, 8.8541, 21.77, 20.70
24, 8.8959, 21.77, 20.50
25, 8.9803, 21.77, 20.50
26, 8.9364, 20.46, 20.30
27, 8.9847, 20.40, 20.30
28, 8.9947, 20.46, 20.40
29, 8.8921, 20.34, 20.20
30, 8.8076, 20.80, 20.30
31, 8.8179, 17.89, 19.40
32, 8.9997, 17.89, 19.40
33, 8.9559, 14.40, 15.00
34, 8.9179, 16.46, 17.90
35, 8.8337, 16.00, 16.60
36, 8.5284, 10.46, 10.10
37, 8.6273, 19.14, 19.80
38, 8.9737, 19.09, 19.70
39, 8.9422, 19.20, 19.70
40, 8.9191, 19.26, 19.80
41, 8.8798, 19.31, 19.90
42, 8.8333, 19.49, 20.00
43, 8.8607, 19.49, 19.50
44, 8.9970, 19.37, 19.50
45, 8.8995, 20.40, 19.90
46, 8.8908, 19.49, 19.50
47, 8.9515, 19.09, 19.30
48, 8.9999, 19.09, 19.30
49, 8.9594, 19.20, 19.50
50, 8.9999, 19.20, 19.50
51, 8.9999, 19.20, 19.50
52, 8.9998, 19.20, 19.50
53, 8.9277, 19.14, 19.30
54, 8.9326, 19.49, 18.70
55, 8.9165, 18.11, 18.30
56, 8.8840, 15.71, 15.40
57, 8.7227, 13.71, 13.50
58, 8.6976, 12.46, 11.20
59, 8.6235, 12.06, 11.00
60, 8.7120, 12.69, 11.40
61, 8.8280, 20.40, 18.80
62, 8.6645, 20.63, 18.50
63, 8.7804, 15.89, 15.90
64, 8.7064, 14.57, 14.60
65, 8.7184, 19.49, 18.30
66, 8.6753, 13.71, 12.70
67, 8.7116, 12.80, 11.80
68, 8.9725, 12.69, 11.50
69, 8.8040, 11.89, 10.50
70, 8.9999, 11.89, 10.50
71, 8.9718, 11.20, 9.60
72, 8.9437, 11.26, 9.70
73, 8.8920, 12.23, 10.60
74, 8.8325, 11.66, 12.20
75, 8.8203, 19.71, 19.70
76, 8.9764, 20.29, 18.40
77, 8.8843, 14.46, 13.30
78, 8.9844, 14.46, 16.10
79, 8.7293, 19.71, 19.60
80, 8.9405, 19.77, 19.80
81, 8.9979, 19.77, 19.80
82, 8.8355, 19.66, 19.90
83, 8.5976, 18.63, 19.30
84, 8.8449, 17.66, 18.70
85, 8.8455, 19.77, 19.70
86, 8.9641, 19.71, 19.80
87, 8.8436, 19.71, 19.70
88, 8.7753, 19.71, 19.70
89, 8.6630, 19.71, 19.70
90, 8.8353, 18.40, 19.70
91, 8.9852, 18.40, 19.70
92, 8.9999, 18.40, 19.70
93, 8.9997, 18.40, 19.70
94, 8.8574, 19.66, 19.70
95, 8.8069, 18.17, 19.50
96, 8.8439, 17.94, 19.40
97, 8.9215, 14.57, 16.20
98, 8.9995, 14.57, 16.20
99, 8.9976, 14.29, 16.00
100, 8.9967, 14.34, 15.90

