
Network Parameters:
Training data: ./train.csv (7000 examples)
Testing data: ./test.csv (4000 examples)
Network structure: 64-30-10
Learning rate: 1.0
Momentum rate: 0.0
Epochs: 100
Activation function: TANH

Epoch, MSE, Accuracy (Train), Accuracy (Test)
1, 9.4402, 11.06, 11.15
2, 9.4000, 11.07, 11.18
3, 9.4000, 11.06, 11.28
4, 9.4000, 11.14, 11.33
5, 9.5227, 17.26, 16.45
6, 9.8003, 11.96, 12.32
7, 9.5073, 10.63, 10.78
8, 9.4003, 12.87, 13.30
9, 9.3998, 12.74, 13.18
10, 9.3999, 12.63, 13.10
11, 9.4000, 12.63, 13.10
12, 9.4000, 12.64, 13.10
13, 9.4000, 12.64, 13.10
14, 9.4000, 12.64, 13.10
15, 9.4000, 12.64, 13.10
16, 9.4000, 12.64, 13.10
17, 9.4000, 12.64, 13.10
18, 9.4000, 12.64, 13.10
19, 9.4000, 12.64, 13.10
20, 9.4000, 12.64, 13.10
21, 9.4000, 12.64, 13.10
22, 9.4000, 12.64, 13.10
23, 9.4000, 12.64, 13.10
24, 9.4000, 12.64, 13.10
25, 9.4000, 12.64, 13.10
26, 9.4000, 12.64, 13.10
27, 9.4000, 12.64, 13.10
28, 9.4000, 12.64, 13.10
29, 9.4000, 12.64, 13.12
30, 9.4000, 12.64, 13.12
31, 9.4000, 12.64, 13.12
32, 9.4000, 12.64, 13.12
33, 9.4000, 12.64, 13.12
34, 9.4000, 12.64, 13.12
35, 9.4000, 12.64, 13.12
36, 9.4000, 12.64, 13.12
37, 9.4000, 12.64, 13.12
38, 9.4000, 12.64, 13.15
39, 9.4000, 12.64, 13.15
40, 9.4000, 12.64, 13.15
41, 9.4000, 12.64, 13.15
42, 9.4000, 12.64, 13.15
43, 9.4000, 12.64, 13.15
44, 9.4000, 12.64, 13.15
45, 9.4000, 12.64, 13.15
46, 9.4000, 12.64, 13.15
47, 9.4000, 12.64, 13.15
48, 9.4000, 12.64, 13.15
49, 9.4000, 12.64, 13.15
50, 9.4000, 12.64, 13.15
51, 9.4000, 12.64, 13.15
52, 9.4000, 12.64, 13.15
53, 9.4000, 12.64, 13.15
54, 9.4000, 12.64, 13.15
55, 9.4000, 12.64, 13.15
56, 9.4000, 12.64, 13.18
57, 9.4000, 12.66, 13.18
58, 9.4000, 12.66, 13.18
59, 9.4000, 12.66, 13.18
60, 9.4000, 12.66, 13.18
61, 9.4000, 12.66, 13.18
62, 9.4000, 12.67, 13.18
63, 9.4000, 12.67, 13.18
64, 9.4000, 12.67, 13.18
65, 9.4000, 12.67, 13.18
66, 9.4000, 12.67, 13.18
67, 9.4000, 12.67, 13.18
68, 9.4000, 12.67, 13.18
69, 9.4000, 12.67, 13.18
70, 9.4000, 12.69, 13.18
71, 9.4000, 12.69, 13.18
72, 9.4000, 12.69, 13.18
73, 9.4000, 12.69, 13.18
74, 9.4000, 12.69, 13.18
75, 9.4000, 12.69, 13.18
76, 9.4000, 12.69, 13.18
77, 9.4000, 12.69, 13.20
78, 9.4000, 12.69, 13.20
79, 9.4000, 12.69, 13.20
80, 9.4000, 12.69, 13.20
81, 9.4000, 12.70, 13.20
82, 9.4000, 12.70, 13.20
83, 9.4000, 12.71, 13.20
84, 9.4000, 12.71, 13.20
85, 9.4000, 12.71, 13.20
86, 9.4000, 12.71, 13.20
87, 9.4000, 12.71, 13.23
88, 9.4000, 12.71, 13.25
89, 9.4000, 12.74, 13.25
90, 9.4000, 12.77, 13.28
91, 9.4000, 12.77, 13.28
92, 9.4000, 12.79, 13.28
93, 9.4000, 12.81, 13.25
94, 9.4000, 12.81, 13.30
95, 9.4000, 12.84, 13.30
96, 9.4000, 12.86, 13.38
97, 9.4000, 12.99, 13.45
98, 9.2018, 15.83, 16.07
99, 9.7043, 19.80, 19.62
100, 9.7999, 17.69, 17.72

