
Network Parameters:
Training data: ./train.csv (7000 examples)
Testing data: ./test.csv (4000 examples)
Network structure: 64-10-10
Learning rate: 0.1
Momentum rate: 0.0
Epochs: 100
Activation function: TANH

Epoch, MSE, Accuracy (Train), Accuracy (Test)
1, 0.6097, 78.94, 78.70
2, 0.4468, 81.66, 80.50
3, 0.3998, 81.84, 81.20
4, 0.3815, 82.19, 81.62
5, 0.3743, 82.39, 81.85
6, 0.3704, 82.57, 82.08
7, 0.3678, 82.69, 82.30
8, 0.3660, 82.77, 82.42
9, 0.3647, 82.87, 82.62
10, 0.3636, 83.00, 82.65
11, 0.3627, 83.00, 82.67
12, 0.3619, 83.13, 82.75
13, 0.3613, 83.19, 82.85
14, 0.3607, 83.26, 82.93
15, 0.3602, 83.26, 83.03
16, 0.3597, 83.37, 83.03
17, 0.3592, 83.34, 83.00
18, 0.3588, 83.30, 83.05
19, 0.3584, 83.31, 83.00
20, 0.3581, 83.36, 83.03
21, 0.3577, 83.37, 83.05
22, 0.3575, 83.36, 83.03
23, 0.3572, 83.36, 83.03
24, 0.3569, 83.31, 83.03
25, 0.3567, 83.30, 83.03
26, 0.3565, 83.37, 83.03
27, 0.3563, 83.34, 83.03
28, 0.3561, 83.36, 83.00
29, 0.3560, 83.39, 83.03
30, 0.3558, 83.36, 82.95
31, 0.3557, 83.33, 82.97
32, 0.3556, 83.27, 83.00
33, 0.3554, 83.29, 82.93
34, 0.3553, 83.29, 82.90
35, 0.3552, 83.29, 82.93
36, 0.3551, 83.31, 82.97
37, 0.3550, 83.29, 82.97
38, 0.3549, 83.27, 82.97
39, 0.3548, 83.24, 83.03
40, 0.3548, 83.21, 83.05
41, 0.3547, 83.19, 83.08
42, 0.3546, 83.17, 83.10
43, 0.3545, 83.17, 83.10
44, 0.3545, 83.17, 83.08
45, 0.3544, 83.17, 83.05
46, 0.3543, 83.19, 83.05
47, 0.3543, 83.19, 83.03
48, 0.3542, 83.19, 83.00
49, 0.3542, 83.20, 82.97
50, 0.3541, 83.20, 82.95
51, 0.3541, 83.19, 82.95
52, 0.3540, 83.21, 82.90
53, 0.3540, 83.23, 82.90
54, 0.3539, 83.21, 82.90
55, 0.3539, 83.21, 82.85
56, 0.3538, 83.21, 82.85
57, 0.3538, 83.21, 82.85
58, 0.3538, 83.20, 82.85
59, 0.3537, 83.21, 82.88
60, 0.3537, 83.23, 82.88
61, 0.3536, 83.20, 82.85
62, 0.3536, 83.20, 82.85
63, 0.3536, 83.20, 82.85
64, 0.3535, 83.20, 82.85
65, 0.3535, 83.21, 82.85
66, 0.3535, 83.21, 82.80
67, 0.3534, 83.20, 82.80
68, 0.3534, 83.20, 82.83
69, 0.3534, 83.17, 82.83
70, 0.3534, 83.17, 82.83
71, 0.3533, 83.16, 82.78
72, 0.3533, 83.13, 82.75
73, 0.3533, 83.11, 82.75
74, 0.3533, 83.13, 82.75
75, 0.3532, 83.11, 82.73
76, 0.3532, 83.10, 82.73
77, 0.3532, 83.10, 82.73
78, 0.3532, 83.10, 82.75
79, 0.3531, 83.10, 82.75
80, 0.3531, 83.09, 82.75
81, 0.3531, 83.07, 82.78
82, 0.3531, 83.07, 82.78
83, 0.3530, 83.07, 82.75
84, 0.3530, 83.07, 82.70
85, 0.3530, 83.07, 82.73
86, 0.3530, 83.06, 82.75
87, 0.3530, 83.07, 82.75
88, 0.3529, 83.09, 82.73
89, 0.3529, 83.07, 82.73
90, 0.3529, 83.09, 82.73
91, 0.3528, 83.07, 82.70
92, 0.3528, 83.17, 82.75
93, 0.3528, 83.31, 82.78
94, 0.3527, 83.36, 82.97
95, 0.3525, 83.49, 83.05
96, 0.3521, 83.80, 83.15
97, 0.3515, 83.87, 83.17
98, 0.3510, 84.01, 83.17
99, 0.3505, 84.03, 83.23
100, 0.3501, 84.04, 83.28

