
Network Parameters:
Training data: ./train.csv (7000 examples)
Testing data: ./test.csv (4000 examples)
Network structure: 64-15-10
Learning rate: 0.5
Momentum rate: 0.0
Epochs: 100
Activation function: LOG

Epoch, MSE, Accuracy (Train), Accuracy (Test)
1, 0.3465, 90.77, 90.08
2, 0.1383, 93.06, 92.15
3, 0.1128, 93.99, 93.12
4, 0.1002, 94.57, 93.65
5, 0.0921, 94.80, 93.73
6, 0.0861, 95.30, 93.95
7, 0.0812, 95.79, 94.15
8, 0.0770, 96.04, 94.30
9, 0.0736, 96.19, 94.38
10, 0.0708, 96.30, 94.30
11, 0.0681, 96.37, 94.40
12, 0.0655, 96.49, 94.40
13, 0.0631, 96.61, 94.55
14, 0.0609, 96.64, 94.60
15, 0.0590, 96.70, 94.53
16, 0.0573, 96.77, 94.55
17, 0.0555, 96.84, 94.55
18, 0.0540, 96.89, 94.62
19, 0.0526, 96.96, 94.50
20, 0.0514, 97.00, 94.53
21, 0.0502, 97.07, 94.47
22, 0.0490, 97.14, 94.58
23, 0.0479, 97.19, 94.58
24, 0.0469, 97.24, 94.55
25, 0.0459, 97.26, 94.47
26, 0.0450, 97.29, 94.47
27, 0.0442, 97.31, 94.50
28, 0.0433, 97.37, 94.53
29, 0.0425, 97.34, 94.50
30, 0.0417, 97.34, 94.55
31, 0.0410, 97.27, 94.50
32, 0.0403, 97.27, 94.53
33, 0.0397, 97.30, 94.60
34, 0.0390, 97.29, 94.62
35, 0.0385, 97.41, 94.53
36, 0.0379, 97.46, 94.58
37, 0.0374, 97.50, 94.58
38, 0.0369, 97.51, 94.47
39, 0.0364, 97.47, 94.55
40, 0.0360, 97.47, 94.53
41, 0.0355, 97.49, 94.47
42, 0.0352, 97.51, 94.47
43, 0.0348, 97.57, 94.45
44, 0.0345, 97.59, 94.42
45, 0.0342, 97.67, 94.40
46, 0.0340, 97.70, 94.40
47, 0.0339, 97.76, 94.35
48, 0.0336, 97.80, 94.45
49, 0.0333, 97.86, 94.45
50, 0.0329, 97.86, 94.38
51, 0.0327, 97.84, 94.33
52, 0.0324, 97.87, 94.27
53, 0.0321, 97.87, 94.23
54, 0.0318, 97.90, 94.25
55, 0.0314, 97.94, 94.27
56, 0.0311, 97.94, 94.17
57, 0.0308, 97.94, 94.17
58, 0.0304, 97.96, 94.17
59, 0.0301, 97.97, 94.25
60, 0.0298, 97.99, 94.25
61, 0.0296, 98.01, 94.23
62, 0.0293, 98.03, 94.20
63, 0.0291, 98.06, 94.27
64, 0.0289, 98.06, 94.27
65, 0.0287, 98.06, 94.25
66, 0.0285, 98.06, 94.25
67, 0.0283, 98.06, 94.20
68, 0.0281, 98.06, 94.20
69, 0.0280, 98.07, 94.20
70, 0.0278, 98.09, 94.25
71, 0.0277, 98.09, 94.27
72, 0.0275, 98.09, 94.33
73, 0.0273, 98.09, 94.33
74, 0.0272, 98.10, 94.27
75, 0.0270, 98.10, 94.25
76, 0.0269, 98.09, 94.33
77, 0.0267, 98.10, 94.38
78, 0.0266, 98.07, 94.33
79, 0.0264, 98.07, 94.30
80, 0.0262, 98.10, 94.27
81, 0.0261, 98.07, 94.17
82, 0.0259, 98.06, 94.20
83, 0.0257, 98.10, 94.25
84, 0.0256, 98.09, 94.25
85, 0.0255, 98.10, 94.23
86, 0.0253, 98.10, 94.25
87, 0.0252, 98.13, 94.23
88, 0.0251, 98.14, 94.20
89, 0.0251, 98.16, 94.23
90, 0.0250, 98.16, 94.20
91, 0.0249, 98.16, 94.23
92, 0.0248, 98.17, 94.25
93, 0.0248, 98.17, 94.25
94, 0.0248, 98.17, 94.20
95, 0.0246, 98.19, 94.20
96, 0.0245, 98.20, 94.20
97, 0.0243, 98.20, 94.15
98, 0.0242, 98.20, 94.12
99, 0.0241, 98.20, 94.12
100, 0.0240, 98.20, 94.15

