
Network Parameters:
Training data: ./train.csv (7000 examples)
Testing data: ./test.csv (4000 examples)
Network structure: 64-5-10
Learning rate: 0.05
Momentum rate: 0.0
Epochs: 100
Activation function: TANH

Epoch, MSE, Accuracy (Train), Accuracy (Test)
1, 0.6954, 64.76, 65.20
2, 0.6167, 62.70, 62.80
3, 0.6042, 61.79, 61.95
4, 0.5990, 61.06, 61.32
5, 0.5935, 61.21, 61.02
6, 0.5861, 62.36, 61.75
7, 0.5809, 63.27, 62.50
8, 0.5765, 63.60, 63.20
9, 0.5720, 62.27, 61.75
10, 0.5666, 56.36, 56.25
11, 0.5535, 54.86, 54.57
12, 0.5489, 55.61, 55.15
13, 0.5468, 55.91, 55.45
14, 0.5454, 55.79, 55.57
15, 0.5443, 55.59, 55.85
16, 0.5435, 55.86, 55.73
17, 0.5428, 55.79, 55.00
18, 0.5422, 55.67, 54.83
19, 0.5417, 55.49, 54.50
20, 0.5412, 55.54, 54.50
21, 0.5408, 55.50, 54.43
22, 0.5404, 55.49, 54.52
23, 0.5401, 55.54, 54.50
24, 0.5398, 55.53, 54.50
25, 0.5396, 55.59, 54.50
26, 0.5393, 55.60, 54.57
27, 0.5391, 55.63, 54.62
28, 0.5389, 55.66, 54.65
29, 0.5387, 55.66, 54.67
30, 0.5385, 55.67, 54.67
31, 0.5383, 55.69, 54.73
32, 0.5381, 55.67, 54.73
33, 0.5380, 55.67, 54.73
34, 0.5378, 55.67, 54.75
35, 0.5377, 55.71, 54.73
36, 0.5376, 55.69, 54.73
37, 0.5375, 55.67, 54.75
38, 0.5373, 55.67, 54.77
39, 0.5372, 55.71, 54.85
40, 0.5371, 55.76, 54.90
41, 0.5370, 55.77, 54.93
42, 0.5369, 55.79, 54.90
43, 0.5368, 55.79, 54.93
44, 0.5367, 55.79, 54.93
45, 0.5366, 55.81, 54.93
46, 0.5365, 55.83, 54.93
47, 0.5364, 55.84, 54.95
48, 0.5364, 55.84, 54.95
49, 0.5363, 55.84, 54.93
50, 0.5362, 55.86, 54.95
51, 0.5361, 55.86, 54.97
52, 0.5360, 55.86, 54.97
53, 0.5360, 55.86, 54.97
54, 0.5359, 55.89, 54.97
55, 0.5358, 55.89, 55.00
56, 0.5358, 55.90, 55.00
57, 0.5357, 55.91, 55.00
58, 0.5356, 55.94, 55.02
59, 0.5356, 55.96, 55.05
60, 0.5355, 55.99, 55.10
61, 0.5355, 56.00, 55.07
62, 0.5354, 56.01, 55.10
63, 0.5353, 56.03, 55.10
64, 0.5353, 56.06, 55.10
65, 0.5352, 56.04, 55.10
66, 0.5352, 56.06, 55.12
67, 0.5351, 56.07, 55.15
68, 0.5351, 56.07, 55.17
69, 0.5350, 56.07, 55.17
70, 0.5350, 56.09, 55.17
71, 0.5349, 56.09, 55.17
72, 0.5349, 56.09, 55.17
73, 0.5348, 56.07, 55.15
74, 0.5348, 56.07, 55.12
75, 0.5348, 56.09, 55.12
76, 0.5347, 56.09, 55.15
77, 0.5347, 56.10, 55.15
78, 0.5346, 56.11, 55.15
79, 0.5346, 56.16, 55.12
80, 0.5345, 56.16, 55.12
81, 0.5345, 56.16, 55.12
82, 0.5345, 56.16, 55.10
83, 0.5344, 56.16, 55.10
84, 0.5344, 56.16, 55.10
85, 0.5344, 56.17, 55.10
86, 0.5343, 56.17, 55.12
87, 0.5343, 56.19, 55.12
88, 0.5342, 56.19, 55.12
89, 0.5342, 56.19, 55.12
90, 0.5342, 56.19, 55.10
91, 0.5341, 56.20, 55.10
92, 0.5341, 56.20, 55.07
93, 0.5341, 56.20, 55.07
94, 0.5341, 56.20, 55.07
95, 0.5340, 56.20, 55.07
96, 0.5340, 56.21, 55.07
97, 0.5340, 56.21, 55.07
98, 0.5339, 56.21, 55.07
99, 0.5339, 56.20, 55.07
100, 0.5339, 56.20, 55.07

