
Network Parameters:
Training data: ./train.csv (7000 examples)
Testing data: ./test.csv (4000 examples)
Network structure: 64-20-10
Learning rate: 0.5
Momentum rate: 0.0
Epochs: 100
Activation function: LOG

Epoch, MSE, Accuracy (Train), Accuracy (Test)
1, 0.3380, 92.13, 91.40
2, 0.1337, 93.80, 93.10
3, 0.1076, 94.74, 93.83
4, 0.0934, 95.37, 94.17
5, 0.0839, 95.87, 94.73
6, 0.0773, 96.27, 94.97
7, 0.0721, 96.50, 95.12
8, 0.0680, 96.73, 95.28
9, 0.0644, 96.79, 95.35
10, 0.0612, 96.80, 95.28
11, 0.0584, 96.91, 95.50
12, 0.0557, 96.97, 95.62
13, 0.0534, 97.03, 95.67
14, 0.0514, 97.13, 95.70
15, 0.0496, 97.23, 95.78
16, 0.0480, 97.29, 95.75
17, 0.0466, 97.31, 95.62
18, 0.0452, 97.50, 95.67
19, 0.0437, 97.56, 95.67
20, 0.0425, 97.56, 95.65
21, 0.0413, 97.60, 95.55
22, 0.0402, 97.63, 95.58
23, 0.0391, 97.70, 95.60
24, 0.0381, 97.79, 95.60
25, 0.0372, 97.83, 95.67
26, 0.0362, 97.80, 95.65
27, 0.0352, 97.90, 95.60
28, 0.0343, 97.93, 95.67
29, 0.0336, 98.01, 95.75
30, 0.0329, 98.01, 95.62
31, 0.0322, 98.04, 95.50
32, 0.0316, 98.04, 95.53
33, 0.0310, 98.10, 95.55
34, 0.0304, 98.14, 95.50
35, 0.0298, 98.17, 95.55
36, 0.0293, 98.17, 95.58
37, 0.0288, 98.20, 95.60
38, 0.0283, 98.23, 95.60
39, 0.0279, 98.24, 95.55
40, 0.0275, 98.24, 95.60
41, 0.0271, 98.26, 95.65
42, 0.0268, 98.26, 95.65
43, 0.0264, 98.29, 95.67
44, 0.0261, 98.30, 95.60
45, 0.0258, 98.30, 95.62
46, 0.0255, 98.31, 95.60
47, 0.0252, 98.33, 95.60
48, 0.0249, 98.33, 95.55
49, 0.0247, 98.34, 95.62
50, 0.0245, 98.36, 95.65
51, 0.0243, 98.39, 95.65
52, 0.0241, 98.41, 95.62
53, 0.0239, 98.41, 95.58
54, 0.0237, 98.41, 95.60
55, 0.0235, 98.41, 95.60
56, 0.0233, 98.43, 95.60
57, 0.0232, 98.44, 95.55
58, 0.0230, 98.44, 95.53
59, 0.0228, 98.46, 95.47
60, 0.0227, 98.49, 95.47
61, 0.0225, 98.47, 95.53
62, 0.0223, 98.47, 95.53
63, 0.0222, 98.49, 95.53
64, 0.0220, 98.49, 95.58
65, 0.0219, 98.49, 95.58
66, 0.0217, 98.50, 95.50
67, 0.0216, 98.51, 95.50
68, 0.0215, 98.50, 95.55
69, 0.0214, 98.50, 95.50
70, 0.0212, 98.50, 95.45
71, 0.0211, 98.50, 95.45
72, 0.0209, 98.50, 95.43
73, 0.0208, 98.51, 95.38
74, 0.0207, 98.51, 95.35
75, 0.0206, 98.53, 95.35
76, 0.0205, 98.53, 95.33
77, 0.0204, 98.53, 95.33
78, 0.0203, 98.53, 95.35
79, 0.0202, 98.53, 95.38
80, 0.0201, 98.54, 95.40
81, 0.0201, 98.54, 95.40
82, 0.0200, 98.56, 95.47
83, 0.0199, 98.56, 95.47
84, 0.0199, 98.56, 95.47
85, 0.0198, 98.56, 95.47
86, 0.0197, 98.56, 95.45
87, 0.0197, 98.56, 95.47
88, 0.0196, 98.56, 95.45
89, 0.0196, 98.56, 95.43
90, 0.0195, 98.56, 95.40
91, 0.0194, 98.56, 95.43
92, 0.0194, 98.56, 95.43
93, 0.0193, 98.56, 95.40
94, 0.0192, 98.56, 95.40
95, 0.0192, 98.56, 95.38
96, 0.0191, 98.56, 95.35
97, 0.0191, 98.56, 95.35
98, 0.0190, 98.56, 95.33
99, 0.0190, 98.56, 95.33
100, 0.0189, 98.56, 95.38

