
Network Parameters:
Training data: ./train.csv (7000 examples)
Testing data: ./test.csv (4000 examples)
Network structure: 64-15-10
Learning rate: 1.0
Momentum rate: 0.0
Epochs: 100
Activation function: TANH

Epoch, MSE, Accuracy (Train), Accuracy (Test)
1, 10.0426, 12.40, 12.70
2, 9.5664, 12.94, 12.70
3, 9.1515, 14.09, 13.85
4, 9.0026, 17.94, 17.97
5, 9.0517, 10.11, 10.08
6, 9.1846, 10.39, 10.08
7, 9.3978, 10.00, 10.00
8, 9.4655, 10.00, 10.00
9, 9.4000, 10.00, 10.00
10, 9.4000, 10.00, 10.00
11, 9.4000, 10.00, 10.00
12, 9.4000, 10.00, 10.00
13, 9.4003, 10.00, 10.00
14, 9.3991, 10.00, 10.00
15, 9.4000, 10.00, 10.00
16, 9.3991, 10.00, 10.00
17, 9.4000, 10.00, 10.00
18, 9.4000, 10.00, 10.00
19, 9.4000, 10.00, 10.00
20, 9.4000, 10.00, 10.00
21, 9.4000, 10.00, 10.00
22, 9.4000, 10.00, 10.00
23, 9.4000, 10.00, 10.00
24, 9.4000, 10.00, 10.00
25, 9.4000, 10.00, 10.00
26, 9.4000, 10.00, 10.00
27, 9.4000, 10.00, 10.00
28, 9.4000, 10.00, 10.00
29, 9.4000, 10.00, 10.00
30, 9.4000, 10.00, 10.00
31, 9.4000, 10.00, 10.00
32, 9.4000, 10.00, 10.00
33, 9.4000, 10.00, 10.00
34, 9.4000, 10.00, 10.00
35, 9.4000, 10.00, 10.00
36, 9.4000, 10.00, 10.00
37, 9.4000, 10.00, 10.00
38, 9.4000, 10.00, 10.00
39, 9.4000, 10.00, 10.00
40, 9.4000, 10.00, 10.00
41, 9.4000, 10.00, 10.00
42, 9.4000, 10.00, 10.00
43, 9.4000, 10.00, 10.00
44, 9.4000, 10.00, 10.00
45, 9.4000, 10.00, 10.00
46, 9.4000, 10.00, 10.00
47, 9.4000, 10.00, 10.00
48, 9.4000, 10.00, 10.00
49, 9.4000, 10.00, 10.00
50, 9.4000, 10.00, 10.00
51, 9.4000, 10.00, 10.00
52, 9.4000, 10.00, 10.00
53, 9.4000, 10.00, 10.00
54, 9.4000, 10.00, 10.00
55, 9.4000, 10.00, 10.00
56, 9.4000, 10.00, 10.00
57, 9.4000, 10.00, 10.00
58, 9.4000, 10.00, 10.00
59, 9.4000, 10.00, 10.00
60, 9.4000, 10.00, 10.00
61, 9.4000, 10.00, 10.00
62, 9.4000, 10.00, 10.00
63, 9.4000, 10.00, 10.00
64, 9.4000, 10.00, 10.00
65, 9.4000, 10.00, 10.00
66, 9.4000, 10.00, 10.00
67, 9.4000, 10.00, 10.00
68, 9.4000, 10.00, 10.00
69, 9.4000, 10.00, 10.00
70, 9.4000, 10.00, 10.00
71, 9.4000, 10.00, 10.00
72, 9.4000, 10.00, 10.00
73, 9.4000, 10.00, 10.00
74, 9.4000, 10.00, 10.00
75, 9.4000, 10.00, 10.00
76, 9.4000, 10.00, 10.00
77, 9.4000, 10.00, 10.00
78, 9.4000, 10.00, 10.00
79, 9.4000, 10.00, 10.00
80, 9.4000, 10.00, 10.00
81, 9.4000, 10.00, 10.00
82, 9.4000, 10.00, 10.00
83, 9.4000, 10.00, 10.00
84, 9.4000, 10.00, 10.00
85, 9.4000, 10.00, 10.00
86, 9.4000, 10.00, 10.00
87, 9.4000, 10.00, 10.00
88, 9.4000, 10.00, 10.00
89, 9.4000, 10.00, 10.00
90, 9.4000, 10.00, 10.00
91, 9.4000, 10.00, 10.00
92, 9.4000, 10.00, 10.00
93, 9.4000, 10.00, 10.00
94, 9.4000, 10.00, 10.00
95, 9.4000, 10.00, 10.00
96, 9.4000, 10.00, 10.00
97, 9.4000, 10.00, 10.00
98, 9.4000, 10.00, 10.00
99, 9.4000, 10.00, 10.00
100, 9.4000, 10.00, 10.00

