
Network Parameters:
Training data: ./train.csv (3500 examples)
Testing data: ./test.csv (2000 examples)
Network structure: 64-20-10
Learning rate: 1.0
Momentum rate: 0.0
Epochs: 100
Activation function: LOG

Epoch, MSE, Accuracy (Train), Accuracy (Test)
1, 0.3708, 92.66, 92.00
2, 0.1465, 94.74, 93.65
3, 0.1131, 95.54, 93.95
4, 0.0952, 95.86, 94.35
5, 0.0847, 95.97, 94.50
6, 0.0749, 96.26, 94.80
7, 0.0674, 96.51, 94.90
8, 0.0609, 96.63, 94.60
9, 0.0584, 96.74, 94.80
10, 0.0542, 97.03, 94.85
11, 0.0500, 97.26, 94.80
12, 0.0456, 97.51, 94.75
13, 0.0432, 97.57, 94.90
14, 0.0411, 97.57, 94.75
15, 0.0383, 97.63, 94.75
16, 0.0366, 97.74, 94.75
17, 0.0347, 97.74, 94.90
18, 0.0334, 97.91, 95.00
19, 0.0317, 98.06, 95.05
20, 0.0305, 98.17, 94.90
21, 0.0293, 98.20, 95.00
22, 0.0286, 98.26, 94.85
23, 0.0282, 98.23, 95.05
24, 0.0315, 98.20, 94.95
25, 0.0285, 98.26, 94.50
26, 0.0265, 98.34, 95.00
27, 0.0250, 98.43, 94.95
28, 0.0241, 98.46, 94.95
29, 0.0235, 98.46, 95.05
30, 0.0229, 98.49, 95.15
31, 0.0225, 98.51, 94.90
32, 0.0221, 98.49, 94.85
33, 0.0216, 98.51, 95.00
34, 0.0212, 98.54, 94.95
35, 0.0209, 98.57, 95.05
36, 0.0206, 98.60, 95.10
37, 0.0204, 98.63, 95.10
38, 0.0201, 98.66, 95.10
39, 0.0195, 98.69, 95.10
40, 0.0191, 98.69, 95.10
41, 0.0188, 98.71, 95.20
42, 0.0184, 98.71, 95.20
43, 0.0181, 98.74, 95.30
44, 0.0178, 98.77, 95.30
45, 0.0175, 98.77, 95.25
46, 0.0173, 98.77, 95.20
47, 0.0171, 98.77, 95.20
48, 0.0169, 98.80, 95.15
49, 0.0168, 98.80, 95.15
50, 0.0167, 98.80, 95.15
51, 0.0166, 98.80, 95.20
52, 0.0165, 98.80, 95.20
53, 0.0164, 98.80, 95.20
54, 0.0164, 98.80, 95.20
55, 0.0161, 98.80, 95.15
56, 0.0161, 98.80, 95.10
57, 0.0157, 98.80, 95.15
58, 0.0155, 98.80, 95.00
59, 0.0154, 98.80, 95.05
60, 0.0153, 98.80, 95.05
61, 0.0153, 98.80, 95.05
62, 0.0152, 98.80, 95.05
63, 0.0152, 98.80, 95.05
64, 0.0151, 98.80, 95.05
65, 0.0151, 98.83, 95.05
66, 0.0150, 98.83, 95.05
67, 0.0150, 98.83, 95.00
68, 0.0149, 98.83, 95.00
69, 0.0149, 98.83, 94.95
70, 0.0148, 98.83, 95.00
71, 0.0147, 98.83, 95.00
72, 0.0146, 98.83, 95.05
73, 0.0143, 98.83, 95.05
74, 0.0142, 98.83, 95.05
75, 0.0142, 98.83, 95.10
76, 0.0141, 98.83, 95.10
77, 0.0141, 98.83, 95.15
78, 0.0141, 98.83, 95.15
79, 0.0140, 98.83, 95.10
80, 0.0140, 98.83, 95.10
81, 0.0140, 98.83, 95.10
82, 0.0140, 98.86, 95.10
83, 0.0139, 98.86, 95.10
84, 0.0139, 98.86, 95.10
85, 0.0139, 98.86, 95.10
86, 0.0139, 98.86, 95.10
87, 0.0139, 98.86, 95.05
88, 0.0138, 98.86, 95.05
89, 0.0138, 98.86, 95.05
90, 0.0138, 98.86, 95.10
91, 0.0138, 98.86, 95.10
92, 0.0138, 98.86, 95.10
93, 0.0138, 98.86, 95.10
94, 0.0138, 98.86, 95.10
95, 0.0137, 98.89, 95.10
96, 0.0137, 98.89, 95.10
97, 0.0137, 98.89, 95.10
98, 0.0137, 98.89, 95.10
99, 0.0137, 98.89, 95.10
100, 0.0137, 98.89, 95.10

