
Network Parameters:
Training data: ./train.csv (3500 examples)
Testing data: ./test.csv (2000 examples)
Network structure: 64-20-10
Learning rate: 0.1
Momentum rate: 0.0
Epochs: 100
Activation function: LOG

Epoch, MSE, Accuracy (Train), Accuracy (Test)
1, 0.8016, 64.83, 66.20
2, 0.5160, 84.77, 84.70
3, 0.3358, 88.66, 88.80
4, 0.2543, 90.77, 90.35
5, 0.2110, 91.94, 91.00
6, 0.1845, 92.37, 91.60
7, 0.1666, 92.86, 92.10
8, 0.1533, 93.17, 92.60
9, 0.1429, 93.69, 92.95
10, 0.1345, 94.00, 93.40
11, 0.1275, 94.20, 93.45
12, 0.1214, 94.57, 93.50
13, 0.1162, 94.86, 93.60
14, 0.1116, 95.03, 93.80
15, 0.1074, 95.17, 93.90
16, 0.1037, 95.34, 93.95
17, 0.1004, 95.46, 94.10
18, 0.0973, 95.51, 94.15
19, 0.0944, 95.66, 94.15
20, 0.0918, 95.69, 94.20
21, 0.0894, 95.71, 94.15
22, 0.0871, 95.80, 94.20
23, 0.0850, 95.91, 94.15
24, 0.0830, 96.03, 94.15
25, 0.0811, 96.11, 94.20
26, 0.0793, 96.20, 94.20
27, 0.0776, 96.29, 94.25
28, 0.0760, 96.34, 94.35
29, 0.0745, 96.37, 94.50
30, 0.0731, 96.46, 94.50
31, 0.0717, 96.54, 94.50
32, 0.0703, 96.54, 94.45
33, 0.0691, 96.63, 94.55
34, 0.0678, 96.69, 94.65
35, 0.0667, 96.91, 94.65
36, 0.0656, 96.97, 94.65
37, 0.0645, 96.97, 94.70
38, 0.0634, 97.03, 94.70
39, 0.0624, 97.09, 94.75
40, 0.0615, 97.11, 94.70
41, 0.0606, 97.20, 94.70
42, 0.0597, 97.31, 94.75
43, 0.0588, 97.34, 94.75
44, 0.0580, 97.40, 94.75
45, 0.0572, 97.40, 94.75
46, 0.0564, 97.40, 94.65
47, 0.0556, 97.40, 94.60
48, 0.0549, 97.43, 94.60
49, 0.0542, 97.43, 94.65
50, 0.0535, 97.43, 94.70
51, 0.0528, 97.49, 94.75
52, 0.0522, 97.60, 94.85
53, 0.0515, 97.63, 94.85
54, 0.0509, 97.69, 94.85
55, 0.0503, 97.74, 94.85
56, 0.0497, 97.77, 94.90
57, 0.0491, 97.77, 94.95
58, 0.0486, 97.77, 94.95
59, 0.0480, 97.77, 94.95
60, 0.0475, 97.80, 94.90
61, 0.0469, 97.80, 94.95
62, 0.0464, 97.86, 95.00
63, 0.0459, 97.86, 95.00
64, 0.0454, 97.91, 95.00
65, 0.0449, 97.94, 95.00
66, 0.0445, 98.00, 94.95
67, 0.0440, 98.06, 94.95
68, 0.0435, 98.09, 94.95
69, 0.0431, 98.17, 94.95
70, 0.0427, 98.20, 94.90
71, 0.0422, 98.20, 94.90
72, 0.0418, 98.20, 94.90
73, 0.0414, 98.20, 94.90
74, 0.0410, 98.20, 95.00
75, 0.0406, 98.23, 95.00
76, 0.0402, 98.23, 94.95
77, 0.0398, 98.23, 95.00
78, 0.0394, 98.26, 95.00
79, 0.0391, 98.26, 95.00
80, 0.0387, 98.26, 95.05
81, 0.0384, 98.26, 95.00
82, 0.0380, 98.29, 95.00
83, 0.0377, 98.31, 95.00
84, 0.0373, 98.31, 95.00
85, 0.0370, 98.31, 95.00
86, 0.0367, 98.31, 94.95
87, 0.0364, 98.31, 95.00
88, 0.0360, 98.31, 95.00
89, 0.0357, 98.31, 95.00
90, 0.0354, 98.31, 95.00
91, 0.0351, 98.40, 95.00
92, 0.0348, 98.40, 95.00
93, 0.0346, 98.40, 95.00
94, 0.0343, 98.43, 95.00
95, 0.0340, 98.43, 95.05
96, 0.0337, 98.43, 95.05
97, 0.0335, 98.43, 95.00
98, 0.0332, 98.43, 94.95
99, 0.0329, 98.46, 94.90
100, 0.0327, 98.46, 94.90

