
Network Parameters:
Training data: ./train.csv (3500 examples)
Testing data: ./test.csv (2000 examples)
Network structure: 64-25-10
Learning rate: 0.5
Momentum rate: 0.0
Epochs: 100
Activation function: LOG

Epoch, MSE, Accuracy (Train), Accuracy (Test)
1, 0.4401, 92.49, 91.20
2, 0.1650, 94.63, 92.50
3, 0.1246, 95.26, 93.55
4, 0.1043, 95.89, 94.00
5, 0.0908, 96.40, 94.30
6, 0.0806, 96.71, 94.75
7, 0.0727, 96.97, 94.55
8, 0.0664, 97.09, 94.65
9, 0.0612, 97.26, 94.70
10, 0.0567, 97.40, 94.75
11, 0.0528, 97.63, 94.75
12, 0.0493, 97.86, 94.75
13, 0.0462, 97.94, 94.70
14, 0.0433, 98.00, 94.60
15, 0.0409, 98.11, 94.60
16, 0.0388, 98.14, 94.45
17, 0.0370, 98.26, 94.75
18, 0.0354, 98.34, 94.70
19, 0.0339, 98.34, 94.75
20, 0.0325, 98.49, 94.70
21, 0.0313, 98.49, 94.75
22, 0.0302, 98.51, 94.70
23, 0.0290, 98.54, 94.85
24, 0.0280, 98.63, 94.70
25, 0.0270, 98.66, 94.80
26, 0.0261, 98.69, 94.70
27, 0.0253, 98.83, 94.65
28, 0.0245, 98.86, 94.75
29, 0.0238, 98.86, 94.80
30, 0.0232, 98.86, 94.75
31, 0.0226, 98.89, 94.75
32, 0.0219, 98.89, 94.80
33, 0.0213, 98.91, 94.75
34, 0.0207, 98.91, 94.65
35, 0.0201, 98.91, 94.60
36, 0.0196, 98.97, 94.65
37, 0.0190, 98.97, 94.60
38, 0.0185, 99.00, 94.45
39, 0.0180, 99.00, 94.50
40, 0.0176, 99.03, 94.60
41, 0.0172, 99.06, 94.65
42, 0.0169, 99.06, 94.60
43, 0.0165, 99.09, 94.60
44, 0.0163, 99.09, 94.65
45, 0.0159, 99.11, 94.75
46, 0.0155, 99.11, 94.80
47, 0.0153, 99.11, 94.85
48, 0.0149, 99.11, 94.80
49, 0.0145, 99.11, 94.65
50, 0.0141, 99.11, 94.65
51, 0.0139, 99.11, 94.65
52, 0.0137, 99.11, 94.70
53, 0.0134, 99.14, 94.70
54, 0.0132, 99.14, 94.70
55, 0.0129, 99.14, 94.70
56, 0.0126, 99.14, 94.65
57, 0.0124, 99.14, 94.65
58, 0.0123, 99.14, 94.60
59, 0.0121, 99.14, 94.60
60, 0.0120, 99.14, 94.50
61, 0.0119, 99.14, 94.40
62, 0.0118, 99.14, 94.40
63, 0.0117, 99.14, 94.40
64, 0.0116, 99.14, 94.35
65, 0.0116, 99.14, 94.35
66, 0.0115, 99.14, 94.35
67, 0.0114, 99.14, 94.35
68, 0.0114, 99.14, 94.35
69, 0.0113, 99.14, 94.35
70, 0.0112, 99.14, 94.40
71, 0.0112, 99.14, 94.40
72, 0.0111, 99.14, 94.40
73, 0.0111, 99.14, 94.40
74, 0.0110, 99.14, 94.40
75, 0.0110, 99.14, 94.40
76, 0.0109, 99.14, 94.35
77, 0.0109, 99.14, 94.35
78, 0.0109, 99.14, 94.35
79, 0.0108, 99.14, 94.35
80, 0.0108, 99.14, 94.35
81, 0.0108, 99.14, 94.35
82, 0.0107, 99.14, 94.35
83, 0.0107, 99.14, 94.35
84, 0.0107, 99.14, 94.35
85, 0.0106, 99.14, 94.35
86, 0.0106, 99.14, 94.30
87, 0.0106, 99.14, 94.30
88, 0.0105, 99.14, 94.30
89, 0.0105, 99.14, 94.25
90, 0.0105, 99.14, 94.30
91, 0.0105, 99.14, 94.25
92, 0.0104, 99.14, 94.30
93, 0.0104, 99.14, 94.30
94, 0.0104, 99.14, 94.30
95, 0.0104, 99.14, 94.30
96, 0.0104, 99.14, 94.30
97, 0.0103, 99.14, 94.35
98, 0.0103, 99.14, 94.35
99, 0.0103, 99.14, 94.35
100, 0.0103, 99.14, 94.35

