
Network Parameters:
Training data: ./train.csv (3500 examples)
Testing data: ./test.csv (2000 examples)
Network structure: 64-5-10
Learning rate: 0.5
Momentum rate: 0.0
Epochs: 100
Activation function: LOG

Epoch, MSE, Accuracy (Train), Accuracy (Test)
1, 0.6986, 74.94, 72.65
2, 0.3692, 87.06, 84.50
3, 0.2631, 89.34, 87.45
4, 0.2190, 90.17, 87.80
5, 0.1981, 90.63, 88.05
6, 0.1849, 90.60, 87.90
7, 0.1765, 90.80, 87.15
8, 0.1707, 90.97, 87.25
9, 0.1663, 91.11, 87.20
10, 0.1626, 91.14, 86.95
11, 0.1595, 91.26, 86.75
12, 0.1568, 91.29, 86.80
13, 0.1544, 91.34, 86.65
14, 0.1522, 91.31, 86.65
15, 0.1503, 91.31, 87.00
16, 0.1485, 91.49, 87.30
17, 0.1469, 91.40, 87.40
18, 0.1456, 91.43, 87.30
19, 0.1442, 91.46, 87.20
20, 0.1428, 91.40, 87.35
21, 0.1414, 91.51, 87.10
22, 0.1404, 91.57, 87.05
23, 0.1397, 91.40, 86.95
24, 0.1388, 91.26, 86.95
25, 0.1380, 91.37, 86.85
26, 0.1371, 91.34, 86.75
27, 0.1362, 91.26, 86.70
28, 0.1350, 91.31, 86.40
29, 0.1333, 91.37, 86.55
30, 0.1320, 91.37, 86.45
31, 0.1311, 91.51, 86.40
32, 0.1303, 91.17, 86.40
33, 0.1295, 91.20, 86.55
34, 0.1288, 91.31, 86.55
35, 0.1278, 91.20, 86.65
36, 0.1270, 91.14, 86.75
37, 0.1265, 91.46, 87.05
38, 0.1261, 91.66, 86.95
39, 0.1258, 91.83, 87.20
40, 0.1259, 91.94, 87.25
41, 0.1258, 92.00, 87.10
42, 0.1252, 92.09, 87.15
43, 0.1243, 92.14, 87.50
44, 0.1239, 92.17, 87.35
45, 0.1233, 92.11, 87.30
46, 0.1225, 92.09, 87.20
47, 0.1223, 92.06, 87.30
48, 0.1221, 92.00, 87.35
49, 0.1216, 91.91, 87.35
50, 0.1212, 92.00, 87.20
51, 0.1220, 91.77, 87.20
52, 0.1209, 91.91, 87.30
53, 0.1215, 91.77, 87.35
54, 0.1211, 91.94, 87.50
55, 0.1207, 91.80, 87.50
56, 0.1195, 91.86, 87.35
57, 0.1195, 92.11, 87.40
58, 0.1213, 92.14, 87.40
59, 0.1182, 92.23, 87.40
60, 0.1209, 92.00, 87.80
61, 0.1199, 92.34, 87.70
62, 0.1180, 92.43, 88.05
63, 0.1170, 92.49, 87.75
64, 0.1164, 92.37, 87.60
65, 0.1164, 92.34, 87.75
66, 0.1153, 92.34, 87.45
67, 0.1169, 92.37, 87.75
68, 0.1162, 92.31, 87.55
69, 0.1160, 92.23, 87.40
70, 0.1155, 92.31, 87.65
71, 0.1151, 92.31, 87.35
72, 0.1149, 92.51, 87.35
73, 0.1159, 92.23, 87.70
74, 0.1159, 92.20, 87.55
75, 0.1149, 92.26, 87.60
76, 0.1155, 92.37, 87.30
77, 0.1140, 92.23, 87.45
78, 0.1140, 92.40, 87.80
79, 0.1125, 92.54, 87.35
80, 0.1137, 92.46, 87.60
81, 0.1143, 92.34, 87.60
82, 0.1136, 92.40, 87.45
83, 0.1124, 92.49, 87.55
84, 0.1131, 92.40, 87.60
85, 0.1115, 92.51, 87.30
86, 0.1132, 92.57, 87.45
87, 0.1130, 92.29, 87.45
88, 0.1133, 92.43, 87.35
89, 0.1132, 92.43, 87.65
90, 0.1133, 92.69, 87.30
91, 0.1112, 92.37, 87.15
92, 0.1112, 92.43, 87.25
93, 0.1138, 92.63, 87.55
94, 0.1117, 92.26, 87.10
95, 0.1103, 92.31, 87.35
96, 0.1123, 92.49, 87.25
97, 0.1112, 92.40, 87.30
98, 0.1112, 92.63, 87.35
99, 0.1097, 92.54, 87.45
100, 0.1108, 92.49, 87.35

