
Network Parameters:
Training data: ./train.csv (3500 examples)
Testing data: ./test.csv (2000 examples)
Network structure: 64-30-10
Learning rate: 1.0
Momentum rate: 0.0
Epochs: 100
Activation function: LOG

Epoch, MSE, Accuracy (Train), Accuracy (Test)
1, 0.3585, 92.23, 90.75
2, 0.1390, 95.20, 93.15
3, 0.1051, 96.26, 94.10
4, 0.0853, 96.89, 94.65
5, 0.0711, 97.11, 94.75
6, 0.0606, 97.43, 94.90
7, 0.0529, 97.49, 94.85
8, 0.0471, 97.57, 94.90
9, 0.0422, 97.80, 95.05
10, 0.0385, 97.97, 95.35
11, 0.0351, 98.14, 95.35
12, 0.0324, 98.40, 95.40
13, 0.0301, 98.26, 95.65
14, 0.0279, 98.23, 95.60
15, 0.0262, 98.29, 95.50
16, 0.0248, 98.51, 95.60
17, 0.0235, 98.63, 95.65
18, 0.0225, 98.69, 95.60
19, 0.0215, 98.71, 95.60
20, 0.0206, 98.77, 95.75
21, 0.0198, 98.89, 95.70
22, 0.0189, 98.91, 95.75
23, 0.0183, 98.94, 95.70
24, 0.0176, 98.97, 95.70
25, 0.0170, 99.00, 95.65
26, 0.0164, 99.03, 95.60
27, 0.0158, 99.09, 95.40
28, 0.0150, 99.09, 95.30
29, 0.0146, 99.09, 95.40
30, 0.0142, 99.09, 95.45
31, 0.0139, 99.11, 95.45
32, 0.0136, 99.14, 95.55
33, 0.0132, 99.17, 95.50
34, 0.0129, 99.17, 95.55
35, 0.0125, 99.17, 95.45
36, 0.0123, 99.17, 95.45
37, 0.0121, 99.20, 95.55
38, 0.0120, 99.26, 95.55
39, 0.0116, 99.26, 95.50
40, 0.0113, 99.29, 95.50
41, 0.0111, 99.31, 95.50
42, 0.0109, 99.31, 95.40
43, 0.0107, 99.31, 95.35
44, 0.0105, 99.31, 95.35
45, 0.0104, 99.31, 95.35
46, 0.0102, 99.31, 95.30
47, 0.0101, 99.34, 95.30
48, 0.0100, 99.34, 95.30
49, 0.0100, 99.34, 95.20
50, 0.0099, 99.34, 95.25
51, 0.0099, 99.34, 95.30
52, 0.0098, 99.34, 95.30
53, 0.0097, 99.34, 95.35
54, 0.0096, 99.34, 95.40
55, 0.0095, 99.34, 95.45
56, 0.0095, 99.34, 95.50
57, 0.0094, 99.34, 95.55
58, 0.0094, 99.34, 95.60
59, 0.0093, 99.37, 95.60
60, 0.0092, 99.40, 95.70
61, 0.0092, 99.40, 95.60
62, 0.0090, 99.40, 95.60
63, 0.0087, 99.40, 95.65
64, 0.0086, 99.40, 95.65
65, 0.0086, 99.40, 95.65
66, 0.0085, 99.40, 95.65
67, 0.0085, 99.40, 95.65
68, 0.0085, 99.43, 95.65
69, 0.0084, 99.43, 95.65
70, 0.0084, 99.43, 95.65
71, 0.0084, 99.43, 95.65
72, 0.0084, 99.43, 95.65
73, 0.0082, 99.43, 95.70
74, 0.0081, 99.43, 95.70
75, 0.0081, 99.43, 95.65
76, 0.0081, 99.43, 95.70
77, 0.0080, 99.43, 95.70
78, 0.0080, 99.43, 95.70
79, 0.0080, 99.43, 95.70
80, 0.0080, 99.43, 95.70
81, 0.0080, 99.43, 95.70
82, 0.0080, 99.43, 95.70
83, 0.0080, 99.43, 95.70
84, 0.0079, 99.43, 95.70
85, 0.0079, 99.43, 95.70
86, 0.0079, 99.43, 95.65
87, 0.0079, 99.43, 95.65
88, 0.0079, 99.43, 95.65
89, 0.0079, 99.43, 95.65
90, 0.0079, 99.43, 95.65
91, 0.0079, 99.43, 95.65
92, 0.0079, 99.43, 95.65
93, 0.0079, 99.43, 95.65
94, 0.0079, 99.43, 95.65
95, 0.0078, 99.43, 95.65
96, 0.0078, 99.43, 95.65
97, 0.0078, 99.43, 95.65
98, 0.0078, 99.43, 95.65
99, 0.0078, 99.43, 95.75
100, 0.0078, 99.43, 95.75

