
Network Parameters:
Training data: ./train.csv (3500 examples)
Testing data: ./test.csv (2000 examples)
Network structure: 64-15-10
Learning rate: 0.05
Momentum rate: 0.0
Epochs: 100
Activation function: LOG

Epoch, MSE, Accuracy (Train), Accuracy (Test)
1, 0.9108, 28.34, 27.40
2, 0.8006, 49.31, 47.50
3, 0.6794, 66.63, 65.45
4, 0.5460, 77.43, 77.40
5, 0.4427, 84.34, 84.15
6, 0.3704, 87.26, 86.85
7, 0.3171, 88.86, 88.60
8, 0.2780, 90.26, 89.50
9, 0.2496, 90.86, 90.20
10, 0.2284, 91.57, 90.85
11, 0.2119, 91.89, 91.30
12, 0.1987, 92.34, 91.60
13, 0.1879, 92.63, 91.90
14, 0.1788, 92.83, 92.10
15, 0.1710, 93.03, 92.35
16, 0.1643, 93.20, 92.50
17, 0.1584, 93.57, 92.75
18, 0.1532, 93.80, 92.80
19, 0.1485, 94.00, 92.80
20, 0.1443, 94.14, 92.90
21, 0.1404, 94.20, 93.20
22, 0.1369, 94.37, 93.15
23, 0.1336, 94.49, 93.25
24, 0.1306, 94.71, 93.30
25, 0.1278, 94.83, 93.45
26, 0.1252, 94.94, 93.45
27, 0.1227, 95.06, 93.45
28, 0.1204, 95.09, 93.55
29, 0.1182, 95.17, 93.50
30, 0.1161, 95.31, 93.65
31, 0.1142, 95.40, 93.85
32, 0.1123, 95.49, 93.85
33, 0.1105, 95.51, 93.90
34, 0.1088, 95.57, 94.00
35, 0.1072, 95.63, 94.00
36, 0.1057, 95.77, 94.00
37, 0.1042, 95.80, 94.00
38, 0.1028, 95.83, 94.10
39, 0.1014, 95.86, 94.10
40, 0.1001, 95.86, 94.10
41, 0.0988, 95.86, 94.10
42, 0.0976, 95.94, 94.25
43, 0.0964, 96.00, 94.35
44, 0.0953, 96.03, 94.40
45, 0.0942, 96.09, 94.40
46, 0.0931, 96.11, 94.40
47, 0.0921, 96.14, 94.45
48, 0.0911, 96.17, 94.45
49, 0.0901, 96.26, 94.40
50, 0.0892, 96.29, 94.45
51, 0.0882, 96.31, 94.45
52, 0.0873, 96.34, 94.50
53, 0.0865, 96.43, 94.50
54, 0.0856, 96.43, 94.55
55, 0.0848, 96.43, 94.55
56, 0.0840, 96.49, 94.45
57, 0.0832, 96.49, 94.55
58, 0.0824, 96.60, 94.55
59, 0.0817, 96.69, 94.55
60, 0.0809, 96.71, 94.60
61, 0.0802, 96.71, 94.60
62, 0.0795, 96.74, 94.55
63, 0.0788, 96.74, 94.55
64, 0.0781, 96.77, 94.55
65, 0.0775, 96.77, 94.50
66, 0.0768, 96.80, 94.50
67, 0.0762, 96.91, 94.50
68, 0.0756, 96.91, 94.50
69, 0.0750, 96.91, 94.50
70, 0.0744, 96.91, 94.60
71, 0.0738, 96.97, 94.60
72, 0.0732, 97.03, 94.65
73, 0.0726, 97.09, 94.60
74, 0.0721, 97.14, 94.60
75, 0.0715, 97.20, 94.55
76, 0.0710, 97.23, 94.55
77, 0.0705, 97.29, 94.60
78, 0.0700, 97.34, 94.60
79, 0.0695, 97.34, 94.65
80, 0.0690, 97.34, 94.60
81, 0.0685, 97.37, 94.65
82, 0.0680, 97.37, 94.65
83, 0.0675, 97.37, 94.65
84, 0.0671, 97.40, 94.65
85, 0.0666, 97.43, 94.60
86, 0.0662, 97.43, 94.55
87, 0.0657, 97.43, 94.60
88, 0.0653, 97.43, 94.60
89, 0.0649, 97.43, 94.55
90, 0.0644, 97.43, 94.60
91, 0.0640, 97.49, 94.65
92, 0.0636, 97.49, 94.65
93, 0.0632, 97.51, 94.65
94, 0.0628, 97.51, 94.65
95, 0.0624, 97.51, 94.65
96, 0.0620, 97.51, 94.70
97, 0.0617, 97.51, 94.70
98, 0.0613, 97.54, 94.75
99, 0.0609, 97.54, 94.80
100, 0.0606, 97.54, 94.75

